K,url_core,gini,N_url
20,corriereal,0.62739569957909,1
20,industriaitaliana,0.539076545422837,2
20,italiachiamaitalia,0.832308909024616,1
20,gregoriofontana,0.703635464627231,3
20,annamariabernini,0.716164192820422,3
20,quibrescia,0.635512091663315,2
20,anconatoday,0.374610569906527,5
20,politico,0.983697323208446,8
20,federicadaga,0.392293296191473,60
20,airpressonline,0.758339404316235,1
20,vistanet,0.722648050590188,2
20,innovationpost,0.907280135330138,1
20,ilmattinodifoggia,0.489530934942602,5
20,polisblog,0.536203028304065,4
20,euronews,0.52092236817464,5
20,gds,0.432143590310458,13
20,forzaitalianews,0.57357492010377,6
20,vesuvianonews,0.888642036576716,1
20,momentoitalia,0.439608157440864,6
20,bikeitalia,0.39061801936496,20
20,genova24,0.544353636462729,7
20,mise,0.525052877493191,32
20,orizzontescuola,0.464731034909136,29
20,armietiro,0.67823127608589,1
20,sviluppoeconomico,0.848484479224198,3
20,giornalemio,0.510042721852847,2
20,gazzettadelsud,0.493244688304453,6
20,money,0.523894157103933,10
20,lospecialegiornale,0.450596673093774,4
20,ildesk,0.837545202630784,2
20,lavoro,0.634549424127065,3
20,lifegate,0.559088118157388,4
20,ilrestodelcarlino,0.344204370363986,21
20,gianlucaferrara,0.641492936063575,1
20,laleggepertutti,0.660574523968334,4
20,livesicilia,0.44462295653371,11
20,articolo21,0.44259975641272,6
20,forlitoday,0.43184317040322,14
20,ilcorrieredellacitta,0.947553309707257,1
20,iltimone,0.70248716144001,1
20,pdfvg,0.685497559892034,2
20,tarantobuonasera,0.638800564549776,2
20,lavocedeltrentino,0.534322223921673,9
20,jobsnews,0.76658875772486,1
20,tarantinitime,0.848117534099456,1
20,lanuovaecologia,0.758385026449332,4
20,europa,0.650631752177848,34
20,nuovasocieta,0.690912459936808,2
20,fanpage,0.280288051306084,157
20,giuseppelabbate,0.714194681813693,4
20,secondowelfare,0.55838767788035,13
20,farmacista33,0.669985251006792,1
20,rosea,0.658212974472781,4
20,nicolazingaretti,0.617597325917164,4
20,seguonews,0.561003107108974,3
20,fondazionehume,0.826865945746832,2
20,larena,0.297839551157793,19
20,ilgiorno,0.422542434938032,24
20,threadreaderapp,0.719072391063657,1
20,sostienenadira,0.769742818912288,1
20,lavoce,0.557101318462669,11
20,trnews,0.802658419782892,1
20,basilicata24,0.535647138406202,3
20,nicolaporro,0.347613601532463,9
20,faktyoswiecim,0.862480750314258,1
20,gianlucavacca,0.817703279662454,1
20,ilmetropolitano,0.613421067222348,5
20,abril,0.731930542313644,1
20,palermotoday,0.529744964270897,5
20,ilpost,0.340310349987645,15
20,positanonews,0.48541979668588,2
20,laprovinciadicomo,0.64291226801432,6
20,ingvterremoti,0.568403999647422,5
20,milanotoday,0.491472465860248,10
20,jamma,0.528545774945076,3
20,giornalettismo,0.356249615999033,25
20,illibraio,0.651632742111622,3
20,ampproject,0.5243878275645,4
20,independent,1,4
20,ilnordestquotidiano,0.524312587896952,11
20,forzaitaliaveneto,0.550984195488163,28
20,ildispariquotidiano,0.71885031473586,2
20,treccani,0.795797224874589,1
20,tpi,0.336633352154725,46
20,giustizia,0.583356978476515,2
20,agoramagazine,0.766087573247824,1
20,voxnews,0.629209801596206,3
20,ilprimatonazionale,0.296588533947955,12
20,galloluigi,0.34738866240437,27
20,milanopost,0.577697195967308,17
20,tgcom24,0.494513867943926,7
20,norbaonline,0.851826502741628,1
20,m5stelle,0.807834693025387,1
20,theguardian,0.990808977948114,6
20,foggiatoday,0.73831234585122,2
20,ilformat,0.567392673596397,10
20,gazzettadisalerno,0.710843617875533,1
20,lavoripubblici,0.863864449788841,1
20,unionesarda,0.494156934170351,10
20,minambiente,0.647745612232568,3
20,repubblicadeglistagisti,0.536343046910378,2
20,economyup,0.57210078486868,43
20,baritoday,0.662164442209813,3
20,reportgarda,0.608021794890112,6
20,tgverona,0.440769537632106,13
20,mole24,0.770284755519025,2
20,wikipedia,0.449176118894707,7
20,andrialive,0.810569470882733,1
20,greenstyle,0.751923575362774,1
20,giustiziami,0.800786824126339,1
20,letture,0.794404684051383,1
20,primadituttoverona,0.548175006476897,5
20,lagazzettadelmezzogiorno,0.306899650051183,17
20,blogsicilia,0.528769131918653,6
20,wittgenstein,0.506131475361865,11
20,mariastellagelmini,0.389727261883033,32
20,app,0.446091585365056,5
20,caltanissettalive,0.85808991094278,1
20,savonanews,0.836633167692135,2
20,cronacaqui,0.738672511813326,1
20,romatoday,0.402828906567368,13
20,angelotofalo,0.4484325282198,246
20,reuters,0.976547709540682,9
20,startmag,0.469813274126118,17
20,perugiatoday,0.730068259338953,2
20,linkiesta,0.285732159277358,96
20,comitatiazionecivile,0.622819537463759,2
20,forumterzosettore,0.875339250155293,1
20,ildispaccio,0.629429205501886,3
20,ilsussidiario,0.394386782618727,29
20,primaonline,0.523543507805569,28
20,byoblu,0.439645270711514,4
20,famigliacristiana,0.457912164757548,16
20,handylex,0.817756409895318,1
20,youtrend,0.582148459604088,3
20,cronachedi,0.616796806240953,4
20,francescocosta,0.647821384453495,3
20,firenzetoday,0.675534363338187,3
20,vvox,0.394879969663405,14
20,devidporrello,0.836068287732711,1
20,cagliaripad,0.703255227250065,1
20,videolina,0.789935312649502,1
20,slideshare,0.704074051877072,14
20,romah24,0.767492178200744,1
20,altarimini,0.732471816173474,2
20,fishonlus,0.817406330989526,4
20,blitzquotidiano,0.499261206368651,5
20,ilcrotonese,0.8424971723698,1
20,ilsicilia,0.498299611624516,3
20,giornaletrentino,0.691080064358685,2
20,lametino,0.676114123894558,2
20,varesenews,0.303980971644256,13
20,orizzonte48,0.6556448955163,8
20,latinaoggi,0.745819426969208,1
20,diariodelweb,0.384042472765489,15
20,opinione,0.465181884522497,6
20,timesofisrael,0.997311656620915,1
20,europeainfo,0.888976583737528,1
20,greenreport,0.666568583627734,8
20,phastidio,0.669855995931353,2
20,fumettologica,0.728985765208226,1
20,tg24-ore,0.653232658110654,2
20,monzaindiretta,0.914373108849794,1
20,focustech,0.855065188808104,1
20,thelocal,1,1
20,radiogold,0.789651832994815,1
20,larampa,0.622518253647566,4
20,lavocedelpatriota,0.277448564703801,50
20,teleborsa,0.707227838779856,1
20,immediato,0.680429128593533,2
20,sanitainformazione,0.555977191759378,7
20,silenziefalsita,0.738261596499141,1
20,linkedin,0.479164251766578,9
20,arezzonotizie,0.427726778333628,9
20,cointelegraph,0.815182329216972,1
20,agendadigitale,0.580761774499045,5
20,occhioallanotizia,0.912994706172552,1
20,dire,0.329848368439442,29
20,wp,0.580363802314352,6
20,vicenzapiu,0.359412780248316,16
20,piemonte5stelle,0.80663451720386,1
20,thevision,0.662909122075078,1
20,nytimes,0.971917372607587,16
20,lanuovabq,0.753009170250453,4
20,fortuneita,0.739236351098186,1
20,24emilia,0.461584118894144,7
20,bbc,0.995888193508211,5
20,ilfattonisseno,0.513936531423968,10
20,lanuovasardegna,0.547183691514648,2
20,lospiffero,0.432173819868354,6
20,liberta,0.729722244039194,5
20,finanzaonline,0.863352460114197,3
20,tusciaweb,0.493527715835786,7
20,internazionale,0.420462791927951,20
20,panorama,0.320288323911147,21
20,reggiosera,0.689798729295341,4
20,canaleenergia,0.789878585479232,1
20,sivelp,0.699299106516919,1
20,tvblog,0.733494018123086,3
20,ilfarmacistaonline,0.669683590118181,4
20,giustizianews24,0.593792577192338,3
20,robertalombardi,0.600754266836789,2
20,radiortm,0.487287252811224,3
20,pdbrescia,0.916498678515853,1
20,fsc,0.873826957212869,1
20,vanityfair,0.442463241336303,16
20,ildubbio,0.460385323389509,14
20,tuttoscuola,0.568039147984337,3
20,newsbiella,0.861459039677366,1
20,estense,0.779177239259644,1
20,articolo1mdp,0.745856100346196,1
20,elysee,0.683516860620766,1
20,dalilanesci,1,41
20,notav,0.644374348974773,1
20,mi-lorenteggio,0.711836006722993,1
20,antimafiaduemila,0.670959820072749,3
20,unipd,0.705528944512588,1
20,freenewsonline,0.402903886368479,61
20,gnewsonline,0.571073102242615,5
20,funzionepubblica,0.758828040340729,3
20,mammaplusdotata,0.729795973307127,1
20,lacittadisalerno,0.735552247902565,1
20,superando,0.753408449338809,3
20,interris,0.630082413429452,2
20,tp24,0.545194677354133,2
20,imolaoggi,0.394870115327425,9
20,ilmediano,0.878390942623156,1
20,cronachesalerno,0.727127558188738,1
20,lasicilia,0.571302355987629,6
20,janiceatkinson,1,1
20,rollingstone,0.607695841362888,6
20,spraynews,0.50205989755125,3
20,lavocedinewyork,0.54660051600378,5
20,vesuviolive,0.639487387965696,1
20,antoniosocci,0.734442742210258,3
20,ilariafontana,0.60942572751584,3
20,ilcapoluogo,0.723347624578319,1
20,news-24,0.742372702871994,1
20,provitaefamiglia,0.94762879338251,4
20,giuliocavalli,0.78360630901632,2
20,theverge,1,1
20,ft,0.975861310100485,9
20,termometropolitico,0.63849431947676,9
20,neweuropeans,0.963679561488701,1
20,libertasicilia,0.826902422258905,1
20,caneurope,0.997630754326122,2
20,tag24,0.642389843780777,4
20,pagellapolitica,0.598608833180497,5
20,avantionline,0.66037155998322,2
20,tempi,0.375045832462974,34
20,camerepenali,0.790166001452813,1
20,mondodem,0.824295519968563,2
20,votewatch,1,1
20,ilpiacenza,0.699378749392066,5
20,tv2000,0.813779570284133,2
20,strettoweb,0.51542333690387,9
20,ivanscalfarotto,0.671529495097877,2
20,firenzepost,0.830275527529125,1
20,controcopertina,0.769267409764641,1
20,calciomercato,0.691125022406991,1
20,policymakermag,0.830139190610931,1
20,meridionews,0.506896163144229,6
20,libertas,0.771816599599918,1
20,giornaledipuglia,0.760359442846155,2
20,bufale,0.519239356977415,3
20,ytali,0.447470319198692,4
20,castelvetranoselinunte,0.779625487894721,1
20,news-town,0.737009216837656,1
20,iconanews,0.947570362782051,1
20,robertatoffanin,0.895037066723926,1
20,dariotamburrano,0.604665221232355,17
20,modenatoday,0.7361219320962,2
20,e-borghi,0.789032410358678,2
20,lacnews24,0.503430346644052,14
20,primalecco,0.520193734742512,2
20,ilroma,0.73253136708858,1
20,altervista,0.462138909034831,8
20,open,0.35543267376785,24
20,greenme,0.635529430569689,2
20,tviweb,0.919285877560328,1
20,eticaeconomia,0.707473821186411,3
20,elmundo,0.784614001795076,1
20,politicaeattualita,0.736742443515057,2
20,greencity,0.789896166064503,1
20,fondazioneluigieinaudi,0.772871430311973,1
20,csera,0.57048088455955,1
20,ilvibonese,0.604740493801321,2
20,deejay,0.720197443720976,3
20,zoom24,0.471760581477324,5
20,corrieredellosport,0.470223140480537,8
20,legadelfilodoro,0.800607498570466,1
20,moto,0.615654565911181,1
20,corriereadriatico,0.679728441439236,3
20,primonumero,0.708527284120935,1
20,gennarocarotenuto,0.671987658099938,1
20,scmp,1,1
20,stefanoceccanti,0.662964274669453,6
20,moked,0.797607022615593,1
20,molfettalive,0.845345675812215,1
20,buzzfeednews,0.714750690327512,4
20,ilquotidianoitaliano,0.577559214143374,2
20,energiaoltre,0.842160391473792,1
20,vice,0.673117612742898,2
20,sardiniapost,0.779300914861523,1
20,luciaciampi,0.725131946855779,2
20,carabinieri,0.644810846393401,1
20,scuolainforma,0.732577389868449,1
20,asianews,0.737118673899623,1
20,formatrieti,0.658014672615641,3
20,notizieoggi24,0.764372178742774,1
20,gaypost,0.691962406536172,4
20,leggilo,0.676266658880652,2
20,gaynews,0.483040277082845,5
20,esquire,0.641871739186208,1
20,butac,0.624211137185009,2
20,oltre,0.67120287540116,3
20,retisolidali,0.62852114899361,2
20,alessioporcu,0.813528480679094,1
20,brindisireport,0.445433610562444,3
20,ticinonews,0.737236898825073,1
20,luccaindiretta,0.336563610549163,6
20,rivistailmulino,0.728693434294259,1
20,vaticannews,0.800661283874461,1
20,derev,0.669720531513796,2
20,insideover,0.58512471176998,11
20,laprimapagina,0.839576723039147,2
20,idealista,0.850046793313576,1
20,express,0.959692323837747,3
20,agrigentonotizie,0.882061210585091,3
20,risoitaliano,0.704344929311355,1
20,riformismoesolidarieta,0.737061236950042,2
20,corr,0.439639267309043,6
20,news-republic,0.947514018398362,1
20,rtl,0.863153371368674,2
20,cdt,0.636914186878915,2
20,cittadellaspezia,0.537803590158108,4
20,ildolomiti,0.414126596419227,6
20,wordpress,0.257482824063322,27
20,piudonna,0.688316777642815,1
20,bitquotidiano,0.664350351556824,1
20,sputniknews,0.548552677902059,8
20,nursetimes,0.777919876764976,1
20,valigiablu,0.356958436432018,5
20,nuovatlantide,0.61611430622262,1
20,investireoggi,0.826638498066991,2
20,newsmondo,0.877322243118698,1
20,ilnuovomagazine,0.805988372114496,2
20,tvzoom,0.716350787694325,1
20,informazione,1,1
20,tempostretto,0.470942005008562,4
20,modenaindiretta,1,1
20,lavocedigenova,0.895144525594951,2
20,esteri,0.527580826019583,16
20,letruria,0.44867485088469,9
20,ossolanews,0.842301826318251,2
20,lavorolazio,0.594606899655965,5
20,gazzettadiparma,0.69064854578211,2
20,agenparl,0.791226544097976,1
20,vegancucinafelice,0.838814902670732,1
20,focus,0.82211229592218,1
20,cgiamestre,0.734831238242865,1
20,stanchidipagare,0.61753170447811,1
20,businessinsider,0.666771344696752,6
20,ettorerosato,0.36227663155367,23
20,lecconotizie,0.576837666554941,2
20,france24,1,1
20,calcioweb,0.68441397540443,1
20,virgilio,0.657755310738828,3
20,ivl24,0.734254639226653,1
20,cesenatoday,0.740760904866868,1
20,artslife,0.755045815394582,1
20,radioradio,0.626213448744968,5
20,meti,0.985936940933364,1
20,quotidianodelsud,0.537543071968639,4
20,liaquartapelle,0.7468285250839,1
20,ilriformista,0.376455690280253,148
20,costanzamiriano,0.618207094183952,7
20,ilmeridio,0.784342068214086,1
20,malpensa24,0.61383684520695,2
20,italiaatavola,0.603550368296753,3
20,vocecontrocorrente,0.725763919775856,1
20,lucafrusone,0.732176603598777,1
20,lavocedibolzano,0.679480689808878,1
20,lavorofisco,0.790044158343129,1
20,salernotoday,0.545800617334316,5
20,zerounoweb,0.792683301993431,1
20,bolognatoday,0.511339091881464,8
20,ioleggoperche,0.770591900234107,1
20,shr,0.733233400527222,1
20,legaonline,0.920740410246544,2
20,italiafruit,0.780824270261862,1
20,eib,1,1
20,crea,0.947880617900345,1
20,agenziaentrate,0.736164212713699,9
20,brindisitime,0.813737945017888,1
20,vogue,0.786026800986709,2
20,astanatimes,1,1
20,leccenews24,0.533171094522333,2
20,reportpistoia,0.75609518493058,1
20,brindisioggi,0.659292899266024,2
20,udinetoday,0.663257864746954,3
20,bresciaoggi,0.894925633622405,1
20,corriereortofrutticolo,0.773919299772489,1
20,darlin,0.947463257879411,1
20,invitalia,0.818703811271198,1
20,notizie,0.784951725148653,1
20,nuovairpinia,0.695370518228281,1
20,imocovolley,0.754613116588403,1
20,agendapolitica,0.724399464978535,2
20,informazionefiscale,0.892599148259893,1
20,newspam,0.747289538564434,1
20,fightthestroke,0.8623973479582,1
20,foreignaffairs,1,1
20,salernonotizie,0.771154057649452,2
20,messainlatino,0.856082021978508,1
20,qds,0.862776994937125,1
20,alanews,0.871403532322054,1
20,zerozeronews,0.764545584483265,1
20,cataniatoday,0.608854518986746,1
20,tvprato,0.697676308318242,2
20,lapiazzatropea,0.679640540557821,1
20,penitenziaria,0.896008754866225,1
20,ilcittadino,0.853467643606847,1
20,vocedimantova,0.874563539594844,1
20,seitv,0.772803918408271,1
20,casertafocus,0.779138530150388,1
20,romait,0.732612632313888,1
20,cinquequotidiano,0.635208060015913,2
20,thetimes,0.992813008444887,2
20,brindisisera,0.779318503396093,1
20,foodaffairs,0.703979106990141,1
20,sanfrancescopatronoditalia,0.837751366706401,1
20,quifinanza,0.548983496800371,8
20,udc-italia,0.791298918757466,1
20,limesonline,0.53868176404198,6
20,puntoagronews,0.834053886835448,1
20,lamartinelladifirenze,0.727166318178421,1
20,sostieni,0.760993005272648,1
20,quotidianopiemontese,0.779863226923294,1
20,ancilazio,0.783051989010979,1
20,livornopress,0.459740840150429,19
20,debiase,0.602819934308744,3
20,livornotoday,0.82071812382963,1
20,rete55,0.842339572267848,1
20,varese7press,0.656117338474084,2
20,alfiokrancic,0.741149110279227,1
20,quinewselba,0.866872110755502,1
20,urbanpost,0.894858034027508,1
20,veronanetwork,0.702532999727424,2
20,artemagazine,0.835384413591543,1
20,messinatoday,0.813652062412869,1
20,targatocn,0.589923809390201,2
20,torinotoday,0.755399055789988,3
20,ilfriuli,0.620864158460371,2
20,vastoweb,0.647614466363238,3
20,7colli,0.509818954047995,7
20,giornalelavoce,0.791448702198758,2
20,capital,0.591446612081539,4
20,corriereetrusco,0.364974246724002,8
20,corriereromagna,0.791974000179197,2
20,leparoleelecose,0.770785600916477,1
20,ecodallecitta,0.854945152496594,2
20,ilgiunco,0.519585630676964,2
20,nanotv,0.947545628874806,1
20,lastampa,0.486241210532722,5
20,trevisotoday,0.451621058732726,9
20,atlanticoquotidiano,0.620696948149354,2
20,monitorimmobiliare,0.819971047997021,2
20,identitainsorgenti,0.715860440200737,1
20,salute,0.553461182109827,18
20,vignaclarablog,0.812056278846738,1
20,indire,0.886472360836809,1
20,nejm,1,1
20,telegra,0.789721000594003,1
20,uppa,0.84026571306236,1
20,gonews,0.592281783471611,4
20,vilmamoronese,0.835364662165285,1
20,lavanguardia,0.853317491658475,1
20,raicultura,0.845573571790004,1
20,paroleguerriere,0.789649664847743,1
20,varesenoi,0.830403307685769,1
20,scusateilritardo,0.718554159496642,1
20,lombardianotizie,0.947436309937535,1
20,pierofassino,0.638431586736356,1
20,avionews,0.829728163253691,2
20,mediterraneocronaca,0.895163848323539,1
20,politicamentecorretto,0.88025232109592,1
20,castellinotizie,0.685126966079702,2
20,ilgazzettinodilivorno,0.770031953114844,3
20,cnbc,0.998142816546372,4
20,torinoggi,0.802656230403001,1
20,fantacalcio,1,1
20,sardegnareporter,0.84224952003337,1
20,nove,0.524124972256309,3
20,ilo,1,1
20,romagnauno,0.842144669226253,1
20,agricultura,0.672906685553035,1
20,shorturl,0.894961613867565,1
20,avellinotoday,0.842161876812765,1
20,dalsociale24,0.623080100137917,2
20,caffeinamagazine,0.782264150290129,1
20,millionaire,0.681086801647072,1
20,voxeu,1,1
20,ecodibergamo,0.500451754066307,5
20,polesine24,0.748725212870539,1
20,agid,0.822052552276165,1
20,innovazione,0.894902726409985,1
20,lapoliticadelpopolo,0.629099669198529,2
20,nature,1,1
20,glistatigenerali,0.555380629885313,6
20,imf,0.985176538939255,3
20,calabrianews,0.475649728477539,2
20,nato,1,2
20,controradio,0.753794708684469,2
20,riviera24,0.679672789484533,1
20,bloombergquint,1,1
20,guardiacostiera,0.796431685460822,1
20,bsnews,0.873815697198839,1
20,telestense,0.842484622317952,1
20,inps,0.848432848120762,2
20,engadget,1,1
20,spectator,1,1
20,loccidentale,0.636713411331574,4
20,ligaonline,0.82963955414536,1
20,thewisemagazine,0.752166284968404,1
20,lanotifica,0.7791180264427,1
20,siracusanews,0.854095120379775,1
20,luinonotizie,0.597549826126382,3
20,podio,0.880634948536802,15
20,flaviapiccolinardelli,0.681601869539262,1
20,ekathimerini,1,1
20,diem25,1,2
20,brunoleoni,0.762830737198521,1
20,qualivita,0.752297706036897,2
20,pv-magazine,1,1
20,sciencemag,1,1
20,aise,0.644650839584133,2
20,lesechos,0.918064752566904,2
20,notizienazionali,0.415542625288486,38
20,google,0.622804325412904,3
20,infosannio,0.733315264983027,1
20,ubitennis,0.838546786543019,1
20,immagina,0.612785038053356,7
20,spazionapoli,0.780138505789813,2
20,qelsi,0.526903589098559,3
20,tuttonapoli,0.842363469416941,1
20,anfedipol,0.79510432151908,1
20,reglomb,0.923570745033469,1
20,poliziapenitenziaria,0.697724799956419,2
20,ilmeteo,0.733984223923769,1
20,memorialitalia,0.690010771522487,1
20,ilparagone,0.753746819642827,1
20,pietroichino,0.894234143420461,3
20,nordest24,0.894874879128596,1
20,pambianconews,0.715335400991635,1
20,voce,0.714489725034813,1
20,irpinianews,0.604301855463915,2
20,geopolitica,0.7119161916703,1
20,marcodimaio,0.822045217003337,1
20,giornaledicalabria,0.624663495693464,2
20,genteveneta,0.947390567416041,1
20,agimeg,0.782744343655296,1
20,palermomania,0.895055484344607,1
20,lanuovacalabria,0.702282668246812,5
20,zoomsud,0.619125523826962,2
20,hellas1903,0.803359815784585,1
20,rt,1,3
20,politicanews,0.61845545786226,3
20,visualcapitalist,0.996916894004162,1
20,sciscianonotizie,0.550841835644742,1
20,bancaditalia,0.855062475656372,1
20,calabria7,0.75637541896709,1
20,mattiamor,0.689391558314228,2
20,fiscomania,0.814530798197502,2
20,senato,0.545900323193138,4
20,meteoweek,0.685091128548696,2
20,editoria,0.884843863078562,3
20,oecd-ilibrary,0.736916894056925,1
20,luiss,0.684389118784551,5
20,asimmetrie,0.641321746980684,4
20,quaz-art,0.803580578405097,1
20,alexanderlanger,0.598044771250072,1
20,stopcensura,0.62815881946721,2
20,iurisprudentes,0.787819715352078,1
20,admin,0.783737803456764,1
20,gtp,1,1
20,cyclinside,1,1
20,raffaeletrano,0.720145775927044,3
20,catanzaroinforma,0.565562312923481,4
20,retenews24,0.733477730232887,1
20,zetatielle,0.771199962356484,1
20,leurispes,0.63901482063832,1
20,verfassungsblog,1,1
20,ice,0.895378487342804,1
20,iltelegrafolivorno,0.842417608362812,1
20,confcommerciomilano,0.813934719628413,1
20,ilciriaco,0.894982988099348,1
20,recnews,0.703170622998111,1
20,riminitoday,0.616158721746577,1
20,sothebys,0.956697228235236,4
20,abc,0.82147165127521,1
