K,url_core,gini,N_url
20,reusdigital,0.870125267342269,3
20,naiz,0.309849810774189,92
20,ppval,0.605717305277967,3
20,avilared,0.496854389119036,4
20,apuntmedia,0.947687050937333,2
20,laopinioncoruna,0.410121007270402,16
20,ikusle,0.821739042202521,1
20,dolcacatalunya,0.463660314358249,21
20,politicaexterior,0.813179433035373,1
20,odonelorza,0.637281443082853,7
20,puertos,0.623386391510883,2
20,comarcalcv,0.910524655571541,1
20,elnortedecastilla,0.324593808560864,17
20,gacetadelmeridiano,0.663355299850719,2
20,toledodiario,0.698326223097714,2
20,andresbetancor,0.748453414818228,1
20,gamba,0.652693406219482,1
20,theobjective,0.53614343088294,8
20,elllobregat,0.635309071858063,2
20,radiouruguay,0.894898859603963,1
20,ramblalibre,0.745286805608951,1
20,eldiariomontanes,0.615804207057511,9
20,disidentia,0.439498435721313,5
20,diariodeboadilla,0.814482796627016,1
20,ppboadilla,0.684901872030011,4
20,coordinadora,0.73711276969949,1
20,businessinsider,0.591256473498007,4
20,investing,0.496886288169021,14
20,dw,0.631449670626553,3
20,museodelprado,0.768301808785008,1
20,euronews,0.426477065733133,7
20,hoyaragon,0.492542131733661,8
20,telesurtv,0.693099367987009,3
20,lavozdecordoba,0.316464937501734,14
20,voxcartagena,0.816465430174369,1
20,repubblica,0.799541656760163,2
20,reuters,0.520565996837247,3
20,lacronicabadajoz,0.594732157992139,5
20,elfaradio,0.524088751352977,4
20,fpa,0.856516524664975,1
20,espacio-publico,0.606698401844076,3
20,danidelarosa,0.915301996986631,1
20,rbth,0.705941719679158,1
20,tribunaavila,0.580983576078652,5
20,euribor,0.883295642603735,1
20,archiletras,0.782989494174729,2
20,ecoticias,0.605245311501423,6
20,prensacadiz,0.837077467146796,1
20,realracingclub,0.674090817414141,2
20,diariopatriota,0.50376069103953,6
20,cbc,0.976286048768832,1
20,infosalus,0.424885776259639,6
20,diariodepozuelo,0.637669122319455,6
20,diacritic,0.966125830186173,1
20,zendalibros,0.771564570786343,1
20,jornada,0.737167069498821,1
20,coe,1,1
20,adifaltavelocidad,0.744236273680777,3
20,dipgra,0.603826107151589,2
20,eldiarioalerta,0.371321538945646,7
20,focusonwomen,0.789667963648685,1
20,change,0.294919629441239,47
20,diariodepontevedra,0.570535369613025,9
20,lacontradejaen,0.805156319508098,2
20,socialeurope,0.95059753925834,1
20,esglobal,0.806921865468202,1
20,cidob,0.806233506755622,1
20,haciendounmundomejor,0.598549710973355,6
20,realinstitutoelcano,0.534112876873535,3
20,sevillainfo,0.385949275744743,14
20,7tvregiondemurcia,0.768615270930832,3
20,jotdown,0.659843725262827,2
20,diariodeavila,0.422154260854426,22
20,maldita,0.355042458946799,25
20,spanishrevolution,0.537462290117445,4
20,elle,0.769429740876798,2
20,aionsur,0.674941650397399,3
20,telemd,0.927137636716305,1
20,bolsamania,0.506451967194473,10
20,newscientist,0.995494502769688,1
20,alertadigital,0.726731956178067,2
20,religionenlibertad,0.595668522324182,2
20,eldiariocantabria,0.493639538965145,4
20,socialistes,0.706308523924236,6
20,vinosycaminos,0.632363700054053,4
20,muyhistoria,0.616135524621503,5
20,carm,0.448273215847198,10
20,porexperiencia,0.729575633736643,1
20,gentedigital,0.725280882987471,1
20,psn-psoe,0.540721055062142,5
20,lecturas,0.894909972859222,1
20,lavozdegranada,0.68478639477613,1
20,criptonoticias,0.807240185124084,1
20,andbank,0.844331804999805,1
20,ppmurcia,0.823204020111729,1
20,ayto-caceres,0.722763146529063,1
20,eldiasegovia,0.558326681393967,5
20,cargandolasuerte,0.947557076758466,1
20,psoedejaen,0.344965298898647,29
20,ppciudadreal,0.587363336002011,5
20,cnbc,1,2
20,nosdiario,0.64498314434043,7
20,sepe,0.834830355822578,5
20,canalextremadura,0.73767572878478,1
20,tribunalibre,0.609633992344113,2
20,lapandereta,0.832827854469516,1
20,ahorainformacion,0.894871377734223,1
20,agrodiario,0.878486087787003,1
20,viajesyrutas,0.833398873667011,1
20,dominicos,0.894782755212964,1
20,carlistas,0.70366758572131,1
20,hollywoodreporter,0.959286403392127,1
20,magzter,0.721810861010956,1
20,panampost,0.396815619764093,8
20,cordobabn,0.947529963926451,1
20,elperiodic,0.337864598517878,12
20,revistaazagala,0.728930073076511,5
20,elblogoferoz,0.845410350050455,1
20,segoviaudaz,0.800876782295055,1
20,h50,0.462424565300298,21
20,lemonde,0.945841338415992,10
20,ecologistasenaccion,0.714297155007837,4
20,nationalgeographic,0.640783293246947,7
20,labaneza,0.734357752114242,2
20,revistajaraysedal,0.789773048525566,1
20,federalreserve,1,1
20,autonomosyemprendedor,0.635861499363636,3
20,barcelonahoy,0.840960189501051,1
20,mallorcadiario,0.371078444093614,17
20,cesevilla,0.772522972542058,1
20,noticiasciudadreal,0.543977589125017,8
20,psc-psoe,0.637432504470387,3
20,nodo50,0.725477540130221,1
20,osce,0.988522537302434,1
20,ppmelilla,0.435560110266429,12
20,cronicasur,0.654186820483044,2
20,las4esquinas,0.768491029303026,1
20,cantabrialiberal,0.54063926097535,4
20,bcncontentfactory,0.760148253696039,1
20,formulatv,0.603759565778651,6
20,canariasdiario,0.605079771080629,2
20,astorgaredaccion,0.661826048266295,1
20,newtral,0.423698271210833,14
20,lavozdigital,0.476305306241148,7
20,motociclismo,0.842274210862031,1
20,elcato,0.691760168502781,3
20,valencianews,0.783315642154158,1
20,eclarioja,0.771589317542734,1
20,rtpa,0.658715889457868,3
20,lapoliticaonline,0.452718983939984,22
20,guadalajaradiario,0.759193768177964,1
20,geroabai,0.833057660406037,1
20,psdeg-psoe,0.706392869819639,14
20,agenteprovocador,0.841357645690279,1
20,informados,0.811986676203013,1
20,goteo,0.356710532477298,11
20,facua,0.715211535662118,1
20,rebelionenlagranja,0.358164536536681,123
20,pressdigital,0.589422684090575,2
20,digitalextremadura,0.517881300728054,3
20,tsf,0.837744358264887,1
20,ondajovensevilla,0.870178682219264,1
20,esradioalmeria,0.588139468148973,4
20,infocatolica,0.403604762377953,12
20,huelvahoy,0.492857550414779,2
20,martinmiralles,0.650332321844437,1
20,elmundofinanciero,0.80126439755048,1
20,elindependientedegranada,0.414947875789025,14
20,elsiglodeuropa,0.366834920566958,22
20,gasteizhoy,0.947630242452301,1
20,deniadigital,0.737055318599701,1
20,defensa,0.608241199613316,7
20,eldigitaldecanarias,0.717440082212022,1
20,ppou,0.685199007181723,4
20,diariodehuelva,0.77398673859039,3
20,ppavila,0.606994065060215,5
20,vergrancanaria,0.779002319546287,1
20,yosoymujer,0.789564156337586,1
20,gruposmedia,0.829748861029103,1
20,a-com,0.611649901310976,3
20,cantabria24horas,0.731436822991611,1
20,sistematierra,0.81078910569772,1
20,sierranevada,0.885447952118659,1
20,fotocasa,0.763327788653098,1
20,cermi,0.5625853789205,8
20,amazon-prensa,0.77025867695096,1
20,unfccc,0.842423971757576,1
20,aragondigital,0.756657611856948,2
20,elfarodemelilla,0.562461327945745,2
20,guadanews,0.555526134749331,2
20,moroninformacion,0.666583907738045,1
20,elimparcial,0.681502040654752,4
20,liberaldecastilla,0.554120173999081,3
20,teldeactualidad,0.834267170353859,2
20,benalgo,0.677983470381927,2
20,ppcaceres,0.856916818031851,1
20,inmusa,0.736994658323773,1
20,elperiodicodeaqui,0.350702028372284,5
20,consalud,0.479732545938788,19
20,infobierzo,0.732906835897496,1
20,doshermanasinfo,0.604318211822507,1
20,madridactual,0.548431106117238,3
20,murciaactualidad,0.639262770908655,2
20,ceutaahora,0.73718729731416,1
20,mineco,0.763638333566684,3
20,saforguia,0.947550481894086,1
20,s3-eu-west-1.amazonaws.com,0.90687707083884,1
20,latribunadetoledo,0.596584183107342,4
20,lavozdetalavera,0.94753182273311,1
20,lanaciondigital,0.446972770045942,11
20,lesoir,0.94751520921392,1
20,espanaexterior,0.52871905883306,4
20,semana,0.668607453115521,1
20,celag,0.638651426466152,3
20,ppcordoba,0.654601940636632,5
20,theguardian,0.983804904541715,20
20,miracorredor,0.871881008388008,1
20,aisge,0.834218616743862,1
20,gees,0.894996658068355,2
20,niusdiario,0.279995440749962,16
20,sevillasecreta,0.766431844598098,1
20,ayudaenaccion,0.721236972405255,1
20,pvenezuela,0.940311516060577,1
20,libros,0.673337945459301,2
20,theconversation,0.759656711058064,4
20,mujeresenigualdad,0.724166592768333,1
20,caraotadigital,0.732781448942419,2
20,socialistas-parlamentoeuropeo,0.700766389383784,2
20,aquimicasa,0.798063421616001,1
20,larioja,0.73406516643549,2
20,icariaeditorial,0.694636183459147,1
20,lnkd,0.875973829504291,1
20,mundodeportivo,0.550051210019331,5
20,psoeporleon,0.529951790461054,6
20,eldigitaldealbacete,0.33271176316171,9
20,grupodepuebla,0.705653749432719,1
20,project-syndicate,1,1
20,elfar,0.723035544301685,3
20,podemosxixon,0.676360392077677,1
20,nadaesgratis,0.560049991637934,3
20,concaparioja,0.775090656414184,1
20,atlas-news,0.852968607497675,1
20,vocesdeavila,0.63581049918087,1
20,eldebatedehoy,0.494857195031666,15
20,verkami,0.784983683332813,1
20,elclubdeloslibrosperdidos,0.821427904630461,1
20,asajacyl,0.584034886114424,4
20,rankia,0.742583521075,4
20,discapnet,0.708499363604861,1
20,casareal,0.516166026629707,43
20,france24,0.687937160485381,1
20,miliciaydemocracia,0.750299237289329,1
20,publimetro,0.687807423326616,2
20,observatoriobioetica,0.74107861047932,1
20,fuenlabradanoticias,0.866165339273236,1
20,perfil,0.699452604914216,1
20,commondreams,1,1
20,murciaplaza,0.602947950512374,3
20,noticiasgibraltar,0.615002895299658,7
20,elmirondesoria,0.765941220164467,2
20,notimerica,0.805135440302848,1
20,catalunyapress,0.557687613459337,2
20,rtvce,0.761895775281537,2
20,phys,1,1
20,gov,0.950398374303746,3
20,webdelmaestrocmf,0.817772902149462,1
20,redfloridablanca,0.703294254555927,1
20,agenciasinc,0.658510430018416,2
20,eltomavistasdesantander,0.765337115766069,1
20,bbc,0.480968336914593,12
20,secoloditalia,0.72282916767865,1
20,lanuevainformacion,0.736402824931112,2
20,juantxo,0.726204462156703,9
20,casarealdeespana,0.706669563690579,3
20,huffpost,0.987419965388711,1
20,elasterisco,0.761151200594887,1
20,ucm,0.704957021775115,1
20,cutt,0.669755105128235,2
20,merceperea,0.62595432850279,6
20,perpe,0.895270668911506,1
20,erbol,0.842646358149007,1
20,lleida,0.931374178983147,1
20,medium,0.516733294276607,9
20,app,0.539529545967909,3
20,lasnoticiasdecuenca,0.404725596988126,5
20,albertonews,0.842502206291112,1
20,actualidadriojabaja,0.767282904883489,1
20,pressreader,0.602531201126139,2
20,gatestoneinstitute,0.645570445869685,4
20,revistaquercus,0.725555246438817,1
20,cmmedia,0.803063468521307,1
20,noticiasvigo,0.822697638261945,1
20,eppgroup,0.847799986721947,1
20,elcomun,0.75703610419619,1
20,utielrequena,0.729249189025549,1
20,ayudaalaiglesianecesitada,0.78092195163321,1
20,ifomo,0.513553287881855,12
20,alfayomega,0.814342226556305,1
20,sociedadtolkien,0.773300958694485,1
20,diarioabierto,0.842402029622035,1
20,noticiasdenavarra,0.653909331309259,5
20,quieroauditoriaenergetica,0.73028385716459,2
20,mujeresjuezas,0.811704197060833,3
20,informacionobrera,0.69889887147187,5
20,larepublica,0.654542376935484,11
20,unitedexplanations,0.668129841754014,1
20,present,0.882639537586836,1
20,noticiasdealava,0.673558836076962,3
20,s4c,0.947562978770811,1
20,fpcs,0.596585032483215,2
20,catholicnewsagency,1,1
20,ataraxiamagazine,0.703921109841667,1
20,arainfo,0.452616649278399,4
20,lacomarcadepuertollano,0.403747247006936,8
20,guillermomeijon,0.523826528863562,14
20,theamericanconservative,0.951872401933937,2
20,ntn24,0.842850532947072,1
20,elespectador,0.740749073543952,1
20,webnode,0.841398703971901,1
20,soy-de,0.763944239944827,2
20,eju,0.789979591472268,1
20,dailymail,1,6
20,theplayerstribune,1,1
20,aceprensa,0.801840910006633,2
20,ohchr,0.568027063938899,1
20,nationalreview,0.973034350983942,3
20,unizar,0.755764207706638,1
20,jsagranadacep,0.715429592529432,1
20,institutoacton,0.768737159846335,2
20,letraslibres,0.629592209865777,4
20,thediplomatinspain,0.696189393366245,2
20,infoceuta,0.637800404292901,2
20,huelva24,0.766826838989904,1
20,lifesitenews,0.993109044235876,1
20,pscm-psoe,0.811003592578619,3
20,abogadoscristianos,0.758222293466516,1
20,revistaelobservador,0.798140502222537,1
20,sputniknews,0.521203503438778,3
20,deia,0.46303646951388,8
20,euskalnews,0.812541489134265,4
20,nuevarevista,0.778016803664401,1
20,energias-renovables,0.607652472893104,24
20,civio,0.70995392103097,1
20,energynews,0.558694356217839,2
20,domradio,0.992168558771895,1
20,dclm,0.741838735491807,1
20,aragonpsoe,0.684210832764174,4
20,aena,0.623312538355664,2
20,alnavio,0.855091823090915,1
20,gbc,1,2
20,agropopular,0.666759467896066,2
20,almeriahoy,0.81356216641244,3
20,qz,1,1
20,interior,0.620127952896004,1
20,noticiasdegipuzkoa,0.690664481812337,2
20,vigohoy,0.739335100661929,1
20,infohispania,0.811857947520142,1
20,prestomedia,0.799369660029178,1
20,corresponsables,0.733208808243914,1
20,nybooks,1,1
20,hoy,0.650764435825003,2
20,grupojoly,0.715390885954477,2
20,ehbildu,0.576304169236019,3
